precio,barrio,distrito,superficie,habitaciones,banos,tiene_ascensor,tiene_terraza,estado,ratio_metros_zona,ratio_hab_zona
400907.0,4,7,58.0,2,1,0,0,0,0.6557416293974907,0.6479575927658248
97052.0,30,9,61.0,2,1,0,0,3,0.6579282450752753,0.6144468149954282
385134.0,26,6,67.0,2,1,1,1,2,0.7336763134412214,0.6257475605917533
380822.0,6,1,64.0,2,1,1,0,1,0.7184530829309539,0.6441110756463453
226521.0,31,5,53.0,2,1,1,0,0,0.5967416882881796,0.6492693110647182
169207.0,27,0,83.0,3,1,0,0,1,0.9168370285869185,0.9516704508595524
229467.0,13,9,130.0,5,2,0,1,3,1.4021421616358327,1.5361170374885704
446888.0,8,4,133.0,5,2,1,0,1,1.484371712966551,1.6020343293070565
193574.0,26,6,29.0,1,1,1,0,1,0.31756138939993167,0.31287378029587665
227554.0,7,0,94.0,3,1,1,1,2,1.0383455504478354,0.9516704508595524
508281.0,19,7,72.0,2,1,1,0,3,0.8140240916658505,0.6479575927658248
1085894.0,32,7,150.0,6,3,1,1,1,1.6958835243038552,1.9438727782974743
382746.0,8,4,112.0,4,2,1,0,3,1.2499972319718324,1.2816274634456453
197160.0,27,0,92.0,3,1,0,0,1,1.0162530919276687,0.9516704508595524
592008.0,40,4,173.0,6,3,1,0,3,1.9307992958136342,1.922441195168468
417742.0,14,6,63.0,2,1,0,1,1,0.6898747424895068,0.6257475605917533
608612.0,24,7,83.0,3,1,1,1,2,0.9383888834481333,0.9719363891487371
317412.0,41,0,123.0,4,2,1,1,2,1.3586861989902528,1.2688939344794032
323625.0,1,5,70.0,2,1,1,1,3,0.7881493996258976,0.6492693110647182
195379.0,12,9,94.0,3,1,1,0,1,1.0138566399520637,0.9216702224931422
178287.0,7,0,69.0,2,1,1,1,2,0.7621898189457516,0.6344469672397016
446700.0,37,1,104.0,4,2,0,0,3,1.1674862597628002,1.2882221512926906
140432.0,1,5,39.0,1,1,1,0,0,0.43911180836300007,0.3246346555323591
422744.0,40,4,111.0,4,2,1,1,1,1.2388365424006553,1.2816274634456453
205178.0,11,3,110.0,4,2,1,0,1,1.2345446487923775,1.2875754687003496
286432.0,29,9,175.0,7,3,0,1,3,1.887499063740544,2.1505638524839985
151350.0,27,0,78.0,3,1,0,0,3,0.8616058822865017,0.9516704508595524
512934.0,14,6,78.0,3,1,1,0,3,0.854130633558437,0.9386213408876298
384212.0,6,1,82.0,3,1,0,0,0,0.9205180125052848,0.9661666134695179
154384.0,17,3,82.0,3,1,0,0,3,0.9202969200088633,0.9656816015252621
310456.0,30,9,143.0,5,2,0,0,1,1.5423563777994158,1.5361170374885704
205235.0,17,3,100.0,4,2,0,0,3,1.1223133170839796,1.2875754687003496
468732.0,6,1,79.0,3,1,0,0,1,0.8868405242428963,0.9661666134695179
200232.0,16,3,139.0,5,2,0,1,3,1.5600155107467317,1.6094693358754368
152238.0,36,3,72.0,2,1,0,0,1,0.8080655883004653,0.6437877343501748
244212.0,41,0,129.0,5,2,0,1,0,1.4249635745507527,1.5861174180992539
363895.0,38,5,93.0,3,1,1,1,1,1.0471127737886925,0.9739039665970773
317869.0,8,4,93.0,3,1,1,1,1,1.037944130119468,0.961220597584234
507664.0,2,8,114.0,4,2,1,1,1,1.254526530346727,1.2655860349127184
80816.0,29,9,46.0,1,1,1,0,1,0.49614261104037155,0.3072234074977141
292540.0,16,3,140.0,5,2,1,1,0,1.5712386439175714,1.6094693358754368
383250.0,12,9,181.0,7,3,0,0,3,1.9522133173545053,2.1505638524839985
274711.0,35,4,87.0,3,1,0,0,2,0.9709799926924055,0.961220597584234
292205.0,3,4,77.0,3,1,1,0,1,0.8593730969806348,0.961220597584234
267575.0,10,8,87.0,3,1,1,0,1,0.9574018257909231,0.9491895261845387
702753.0,18,7,107.0,4,2,1,1,1,1.2097302473367502,1.2959151855316495
257877.0,12,9,139.0,5,2,0,1,1,1.499213542056775,1.5361170374885704
300097.0,10,8,91.0,3,1,0,1,1,1.0014203005399311,0.9491895261845387
169125.0,18,7,29.0,1,1,1,1,3,0.32787081469874535,0.3239787963829124
324257.0,8,4,100.0,4,2,0,0,3,1.1160689571177076,1.2816274634456453
312989.0,35,4,117.0,4,2,0,0,1,1.3058006798277177,1.2816274634456453
782961.0,19,7,108.0,4,2,1,1,1,1.2210361374987757,1.2959151855316495
294717.0,35,4,87.0,3,1,0,0,1,0.9709799926924055,0.961220597584234
524274.0,5,8,116.0,4,2,0,1,1,1.2765357677212308,1.2655860349127184
471697.0,25,1,90.0,3,1,1,1,1,1.0103246478716539,0.9661666134695179
467454.0,31,5,105.0,4,2,1,0,2,1.1822240994388464,1.2985386221294364
432124.0,0,2,73.0,2,1,1,1,3,0.8070966390723002,0.6334070097884433
1099955.0,19,7,175.0,7,3,1,0,0,1.9785307783544979,2.2678515746803867
312801.0,40,4,107.0,4,2,1,1,3,1.1941937841159471,1.2816274634456453
137950.0,41,0,54.0,2,1,1,0,1,0.5964963800445012,0.6344469672397016
480875.0,3,4,126.0,5,2,0,0,3,1.4062468859683115,1.6020343293070565
506774.0,10,8,144.0,5,2,1,0,1,1.5846650909642865,1.5819825436408979
135126.0,9,8,37.0,1,1,0,0,0,0.40717089142832363,0.3163965087281796
1064098.0,21,6,153.0,6,3,1,0,3,1.6754100889030878,1.8772426817752597
847711.0,15,2,136.0,5,2,1,0,1,1.5036320947100388,1.5835175244711082
443439.0,15,2,88.0,3,1,1,0,3,0.9729384142241427,0.9501105146826649
536839.0,14,6,75.0,3,1,1,1,3,0.8212794553446509,0.9386213408876298
390190.0,27,0,147.0,5,2,0,0,1,1.6237957012322533,1.5861174180992539
137807.0,29,9,80.0,3,1,1,1,1,0.8628567148528201,0.9216702224931422
283338.0,10,8,70.0,2,1,1,0,1,0.7703233081076393,0.6327930174563592
191767.0,11,3,99.0,3,1,0,1,0,1.1110901839131397,0.9656816015252621
127747.0,13,9,84.0,3,1,0,1,1,0.9059995505954611,0.9216702224931422
500823.0,10,8,155.0,6,3,0,0,0,1.7057158965240584,1.8983790523690773
415549.0,1,5,93.0,3,1,1,0,1,1.0471127737886925,0.9739039665970773
102835.0,36,3,57.0,2,1,1,1,1,0.6397185907378684,0.6437877343501748
321024.0,35,4,114.0,4,2,1,1,0,1.2723186111141866,1.2816274634456453
472675.0,32,7,77.0,3,1,1,1,0,0.870553542475979,0.9719363891487371
579747.0,1,5,156.0,6,3,1,0,2,1.7564472334520003,1.9478079331941547
51376.0,11,3,25.0,1,1,0,1,1,0.2805783292709949,0.3218938671750874
466817.0,26,6,66.0,2,1,1,0,3,0.7227259207032928,0.6257475605917533
385828.0,1,5,72.0,2,1,1,1,1,0.8106679539009233,0.6492693110647182
680330.0,4,7,114.0,4,2,1,0,0,1.28887147847093,1.2959151855316495
190133.0,34,0,86.0,3,1,1,0,2,0.9499757163671686,0.9516704508595524
211162.0,17,3,132.0,5,2,1,0,1,1.4814535785508531,1.6094693358754368
179725.0,17,3,112.0,4,2,0,0,1,1.2569909151340573,1.2875754687003496
618266.0,38,5,119.0,4,2,1,0,3,1.3398539793640258,1.2985386221294364
455177.0,10,8,102.0,4,2,1,1,3,1.122471106099703,1.2655860349127184
201780.0,9,8,45.0,1,1,0,1,3,0.49520784092633957,0.3163965087281796
331507.0,4,7,47.0,1,1,1,0,1,0.531376837615208,0.3239787963829124
288155.0,7,0,122.0,4,2,1,0,1,1.3476399697301693,1.2688939344794032
412685.0,9,8,99.0,3,1,0,0,1,1.0894572500379471,0.9491895261845387
329792.0,35,4,124.0,4,2,1,1,2,1.3839255068259573,1.2816274634456453
294420.0,10,8,67.0,2,1,1,0,1,0.7373094520458834,0.6327930174563592
46923.0,41,0,25.0,1,1,0,0,1,0.2761557315020839,0.3172234836198508
221083.0,14,6,38.0,1,1,1,0,1,0.4161149240412898,0.31287378029587665
1079645.0,32,7,156.0,6,3,1,1,1,1.7637188652760094,1.9438727782974743
184501.0,6,1,30.0,1,1,0,1,1,0.33677488262388466,0.32205553782317264
64401.0,13,9,29.0,1,1,1,0,1,0.3127855591341473,0.3072234074977141
630667.0,0,2,105.0,4,2,1,1,2,1.1608924260628977,1.2668140195768867
516245.0,25,1,113.0,4,2,1,0,2,1.2685187245499656,1.2882221512926906
167192.0,36,3,116.0,4,2,0,1,3,1.3018834478174164,1.2875754687003496
418055.0,3,4,151.0,6,3,0,1,1,1.6852641252477385,1.922441195168468
191369.0,35,4,54.0,2,1,0,0,3,0.6026772368435621,0.6408137317228226
233994.0,12,9,114.0,4,2,1,0,1,1.2295708186652685,1.2288936299908564
142576.0,27,0,62.0,2,1,0,0,1,0.684866214125168,0.6344469672397016
642945.0,23,1,109.0,4,2,1,0,1,1.2236154068667808,1.2882221512926906
702396.0,18,7,135.0,5,2,1,1,1,1.5262951718734699,1.619893981914562
503065.0,40,4,161.0,6,3,0,0,3,1.7968710209595091,1.922441195168468
141484.0,17,3,90.0,3,1,0,0,1,1.0100819853755816,0.9656816015252621
190668.0,3,4,53.0,2,1,1,1,1,0.591516547272385,0.6408137317228226
212201.0,17,3,125.0,5,2,1,0,1,1.4028916463549745,1.6094693358754368
283937.0,38,5,71.0,2,1,1,0,1,0.7994086767634104,0.6492693110647182
386266.0,24,7,65.0,2,1,1,0,3,0.7348828605316706,0.6479575927658248
437525.0,2,8,98.0,3,1,1,1,2,1.078452631350695,0.9491895261845387
604110.0,21,6,96.0,3,1,1,0,1,1.0512377028411533,0.9386213408876298
306805.0,2,8,82.0,3,1,1,0,3,0.9023787323546633,0.9491895261845387
753701.0,20,6,106.0,4,2,1,1,1,1.1607416302204399,1.2514951211835066
502205.0,25,1,91.0,3,1,0,0,1,1.0215504772924502,0.9661666134695179
227707.0,5,8,59.0,2,1,1,0,1,0.6492725025478674,0.6327930174563592
582089.0,15,2,110.0,4,2,0,0,2,1.2161730177801784,1.2668140195768867
442295.0,37,1,77.0,3,1,1,0,1,0.864388865401304,0.9661666134695179
230757.0,12,9,121.0,4,2,1,1,3,1.3050707812148903,1.2288936299908564
180149.0,36,3,107.0,4,2,0,0,1,1.2008752492798582,1.2875754687003496
123229.0,41,0,62.0,2,1,0,1,2,0.684866214125168,0.6344469672397016
257951.0,34,0,112.0,4,2,1,1,1,1.2371776771293357,1.2688939344794032
512034.0,1,5,96.0,3,1,1,0,3,1.080890605201231,0.9739039665970773
159648.0,29,9,85.0,3,1,0,1,1,0.9167852595311213,0.9216702224931422
646689.0,39,2,120.0,4,2,1,0,3,1.32673420121474,1.2668140195768867
653371.0,1,5,130.0,5,2,1,0,1,1.463706027876667,1.6231732776617955
793948.0,14,6,116.0,4,2,1,1,0,1.2702455575997267,1.2514951211835066
228442.0,10,8,59.0,2,1,0,0,1,0.6492725025478674,0.6327930174563592
146596.0,6,1,25.0,1,1,0,0,3,0.2806457355199039,0.32205553782317264
329417.0,41,0,156.0,6,3,0,0,1,1.7232117645730034,1.9033409017191047
407934.0,38,5,83.0,3,1,1,0,1,0.9345200024135643,0.9739039665970773
297457.0,5,8,95.0,3,1,0,0,1,1.0454387752889391,0.9491895261845387
665311.0,1,5,143.0,5,2,1,0,3,1.6100766306643337,1.6231732776617955
920757.0,18,7,150.0,6,3,1,0,1,1.6958835243038552,1.9438727782974743
146391.0,11,3,88.0,3,1,1,0,3,0.987635719033902,0.9656816015252621
128889.0,37,1,25.0,1,1,0,1,0,0.2806457355199039,0.32205553782317264
636484.0,4,7,120.0,4,2,1,0,0,1.3567068194430842,1.2959151855316495
70043.0,13,9,44.0,1,1,0,0,1,0.47457119316905105,0.3072234074977141
228353.0,1,5,62.0,2,1,1,1,3,0.698075182525795,0.6492693110647182
502990.0,1,5,131.0,5,2,1,0,1,1.4749653050141798,1.6231732776617955
475831.0,2,8,106.0,4,2,0,0,1,1.166489580848711,1.2655860349127184
337042.0,35,4,95.0,3,1,1,0,3,1.0602655092618223,0.961220597584234
214334.0,30,9,136.0,5,2,0,0,3,1.466856415249794,1.5361170374885704
815481.0,0,2,136.0,5,2,1,0,3,1.5036320947100388,1.5835175244711082
116162.0,11,3,75.0,3,1,0,0,1,0.8417349878129847,0.9656816015252621
397332.0,0,2,71.0,2,1,1,0,3,0.7849844023853879,0.6334070097884433
276210.0,2,8,86.0,3,1,0,0,1,0.9463972071036711,0.9491895261845387
594001.0,25,1,102.0,4,2,1,1,3,1.1450346009212078,1.2882221512926906
221359.0,7,0,110.0,4,2,0,0,0,1.2150852186091692,1.2688939344794032
429758.0,39,2,65.0,2,1,1,1,1,0.7186476923246509,0.6334070097884433
699504.0,0,2,116.0,4,2,1,0,1,1.2825097278409154,1.2668140195768867
503101.0,2,8,132.0,5,2,1,0,1,1.4526096667172628,1.5819825436408979
503107.0,18,7,91.0,3,1,0,0,0,1.0288360047443388,0.9719363891487371
207784.0,11,3,107.0,4,2,1,1,1,1.2008752492798582,1.2875754687003496
681907.0,14,6,114.0,4,2,1,1,3,1.2483447721238694,1.2514951211835066
331494.0,8,4,115.0,4,2,0,1,1,1.2834793006853638,1.2816274634456453
253357.0,29,9,132.0,5,2,1,0,0,1.4237135795071532,1.5361170374885704
771853.0,18,7,124.0,4,2,1,0,3,1.401930380091187,1.2959151855316495
293615.0,41,0,113.0,4,2,0,1,1,1.2482239063894192,1.2688939344794032
213393.0,3,4,79.0,3,1,1,0,1,0.881694476122989,0.961220597584234
403803.0,32,7,52.0,2,1,1,1,3,0.5879062884253365,0.6479575927658248
212232.0,28,6,35.0,1,1,1,0,3,0.3832637458275038,0.31287378029587665
496607.0,1,5,122.0,4,2,1,0,1,1.3736318107765644,1.2985386221294364
356368.0,27,0,154.0,6,3,1,1,1,1.7011193060528367,1.9033409017191047
419670.0,0,2,67.0,2,1,1,0,2,0.7407599290115632,0.6334070097884433
38856.0,11,3,25.0,1,1,1,1,0,0.2805783292709949,0.3218938671750874
298076.0,8,4,76.0,3,1,0,1,2,0.8482124074094577,0.961220597584234
86490.0,11,3,47.0,1,1,0,1,1,0.5274872590294704,0.3218938671750874
581477.0,39,2,85.0,3,1,1,1,1,0.9397700591937742,0.9501105146826649
154565.0,30,9,83.0,3,1,0,1,1,0.8952138416598008,0.9216702224931422
287430.0,1,5,57.0,2,1,1,0,3,0.6417787968382309,0.6492693110647182
316079.0,10,8,83.0,3,1,0,1,2,0.9133833510419151,0.9491895261845387
195690.0,27,0,83.0,3,1,1,1,3,0.9168370285869185,0.9516704508595524
158123.0,7,0,68.0,2,1,0,0,1,0.7511435896856682,0.6344469672397016
928999.0,28,6,145.0,5,2,1,0,2,1.5878069469996585,1.5643689014793831
433295.0,1,5,82.0,3,1,1,1,0,0.9232607252760515,0.9739039665970773
695257.0,3,4,184.0,7,3,1,1,3,2.053566881096582,2.2428480610298793
551824.0,0,2,113.0,4,2,1,1,1,1.249341372810547,1.2668140195768867
371369.0,1,5,70.0,2,1,0,1,1,0.7881493996258976,0.6492693110647182
190113.0,41,0,90.0,3,1,1,0,1,0.9941606334075019,0.9516704508595524
1243948.0,4,7,179.0,7,3,1,1,1,2.0237543390026005,2.2678515746803867
403938.0,1,5,98.0,3,1,1,1,1,1.1034091594762567,0.9739039665970773
180970.0,16,3,115.0,4,2,0,1,2,1.2906603146465765,1.2875754687003496
449712.0,10,8,124.0,4,2,1,0,1,1.3645727172192468,1.2655860349127184
208159.0,7,0,78.0,3,1,1,0,3,0.8616058822865017,0.9516704508595524
828171.0,20,6,126.0,5,2,1,1,1,1.3797494849790135,1.5643689014793831
79991.0,17,3,53.0,2,1,0,0,1,0.5948260580545092,0.6437877343501748
648516.0,0,2,110.0,4,2,1,0,0,1.2161730177801784,1.2668140195768867
317631.0,6,1,52.0,2,1,0,0,1,0.5837431298814001,0.6441110756463453
539949.0,26,6,109.0,4,2,1,0,0,1.193592808434226,1.2514951211835066
404712.0,18,7,73.0,2,1,1,0,3,0.8253299818278762,0.6479575927658248
193275.0,11,3,99.0,3,1,0,0,1,1.1110901839131397,0.9656816015252621
541398.0,31,5,117.0,4,2,1,0,1,1.3173354250890004,1.2985386221294364
155901.0,30,9,100.0,4,2,1,0,1,1.078570893566025,1.2288936299908564
149273.0,7,0,77.0,3,1,0,1,1,0.8505596530264183,0.9516704508595524
266900.0,10,8,73.0,2,1,0,1,0,0.8033371641693953,0.6327930174563592
133840.0,20,6,25.0,1,1,0,0,1,0.27375981844821695,0.31287378029587665
171948.0,29,9,92.0,3,1,0,1,3,0.9922852220807431,0.9216702224931422
167180.0,17,3,109.0,4,2,1,0,2,1.2233215156215378,1.2875754687003496
294704.0,40,4,88.0,3,1,0,0,3,0.9821406822635826,0.961220597584234
369374.0,1,5,78.0,3,1,1,1,1,0.8782236167260001,0.9739039665970773
270716.0,7,0,101.0,4,2,1,1,1,1.1156691552684188,1.2688939344794032
190588.0,30,9,91.0,3,1,1,0,1,0.9814995131450829,0.9216702224931422
413559.0,21,6,82.0,3,1,1,0,3,0.8979322045101517,0.9386213408876298
614407.0,4,7,81.0,3,1,1,1,3,0.9157771031240819,0.9719363891487371
333388.0,5,8,76.0,3,1,0,1,3,0.8363510202311513,0.9491895261845387
81140.0,12,9,40.0,1,1,1,0,1,0.43142835742641006,0.3072234074977141
322358.0,39,2,54.0,2,1,1,0,3,0.5970303905466331,0.6334070097884433
525885.0,10,8,159.0,6,3,1,0,1,1.7497343712730664,1.8983790523690773
453250.0,28,6,81.0,3,1,1,1,1,0.886981811772223,0.9386213408876298
128552.0,16,3,63.0,2,1,0,1,1,0.7070573897629071,0.6437877343501748
151234.0,14,6,25.0,1,1,1,0,2,0.27375981844821695,0.31287378029587665
227465.0,30,9,115.0,4,2,0,1,1,1.240356527600929,1.2288936299908564
288998.0,40,4,85.0,3,1,0,0,2,0.9486586135500514,0.961220597584234
506871.0,22,1,119.0,4,2,0,0,2,1.3358737010747426,1.2882221512926906
69140.0,13,9,43.0,1,1,1,1,1,0.4637854842333908,0.3072234074977141
192752.0,13,9,89.0,3,1,0,0,3,0.9599280952737623,0.9216702224931422
217311.0,13,9,123.0,4,2,0,0,0,1.326642199086211,1.2288936299908564
136456.0,13,9,66.0,2,1,0,0,3,0.7118567897535766,0.6144468149954282
167932.0,32,7,25.0,1,1,0,1,1,0.28264725405064256,0.3239787963829124
392933.0,1,5,93.0,3,1,1,0,0,1.0471127737886925,0.9739039665970773
137617.0,16,3,74.0,2,1,1,0,1,0.8305118546421449,0.6437877343501748
376126.0,40,4,124.0,4,2,1,0,1,1.3839255068259573,1.2816274634456453
648626.0,4,7,91.0,3,1,1,0,1,1.0288360047443388,0.9719363891487371
144150.0,11,3,96.0,3,1,0,1,1,1.0774207844006205,0.9656816015252621
201625.0,36,3,120.0,4,2,1,0,3,1.3467759805007755,1.2875754687003496
604535.0,28,6,97.0,3,1,1,0,1,1.062188095579082,0.9386213408876298
858384.0,24,7,117.0,4,2,1,0,3,1.3227891489570072,1.2959151855316495
211997.0,38,5,54.0,2,1,1,0,2,0.6080009654256924,0.6492693110647182
264317.0,25,1,47.0,1,1,0,1,1,0.5276139827774193,0.32205553782317264
630352.0,15,2,93.0,3,1,1,1,1,1.0282190059414236,0.9501105146826649
1075158.0,15,2,155.0,6,3,1,0,2,1.713698343235706,1.9002210293653299
496779.0,31,5,101.0,4,2,1,0,3,1.137186990888795,1.2985386221294364
400571.0,31,5,107.0,4,2,1,0,1,1.2047426537138721,1.2985386221294364
78384.0,10,8,25.0,1,1,1,0,1,0.27511546718129976,0.3163965087281796
191524.0,34,0,80.0,3,1,0,0,1,0.8836983408066684,0.9516704508595524
560856.0,21,6,85.0,3,1,1,1,3,0.9307833827239377,0.9386213408876298
718862.0,24,7,95.0,3,1,1,1,1,1.0740595653924416,0.9719363891487371
609200.0,24,7,108.0,4,2,0,1,2,1.2210361374987757,1.2959151855316495
805545.0,39,2,120.0,4,2,1,0,2,1.32673420121474,1.2668140195768867
277059.0,30,9,133.0,5,2,0,1,1,1.4344992884428134,1.5361170374885704
323803.0,22,1,61.0,2,1,0,0,2,0.6847755946685654,0.6441110756463453
664225.0,26,6,109.0,4,2,0,0,1,1.193592808434226,1.2514951211835066
166429.0,40,4,48.0,1,1,1,0,1,0.5357130994164996,0.3204068658614113
703985.0,19,7,135.0,5,2,1,0,2,1.5262951718734699,1.619893981914562
539166.0,28,6,98.0,3,1,1,1,1,1.0731384883170105,0.9386213408876298
259619.0,8,4,78.0,3,1,0,0,3,0.8705337865518119,0.961220597584234
243232.0,3,4,74.0,2,1,1,0,0,0.8258910282671036,0.6408137317228226
570784.0,28,6,112.0,4,2,1,1,1,1.226443986648012,1.2514951211835066
608312.0,20,6,102.0,4,2,1,1,1,1.1169400592687253,1.2514951211835066
238890.0,7,0,94.0,3,1,1,0,1,1.0383455504478354,0.9516704508595524
455736.0,14,6,70.0,2,1,1,0,0,0.7665274916550076,0.6257475605917533
173642.0,11,3,95.0,3,1,1,0,0,1.0661976512297806,0.9656816015252621
270215.0,23,1,59.0,2,1,1,1,1,0.6623239358269731,0.6441110756463453
700434.0,18,7,92.0,3,1,0,0,1,1.0401418949063646,0.9719363891487371
164526.0,40,4,57.0,2,1,1,1,3,0.6361593055570933,0.6408137317228226
413303.0,8,4,133.0,5,2,0,1,2,1.484371712966551,1.6020343293070565
720816.0,0,2,149.0,5,2,1,1,2,1.647361633174969,1.5835175244711082
109103.0,34,0,41.0,1,1,0,0,1,0.4528953996634176,0.3172234836198508
579646.0,22,1,102.0,4,2,1,0,1,1.1450346009212078,1.2882221512926906
653233.0,2,8,168.0,6,3,0,0,1,1.8487759394583343,1.8983790523690773
560050.0,9,8,149.0,5,2,1,0,1,1.6396881844005466,1.5819825436408979
800019.0,19,7,107.0,4,2,1,0,1,1.2097302473367502,1.2959151855316495
140556.0,3,4,48.0,1,1,0,0,1,0.5357130994164996,0.3204068658614113
288946.0,8,4,76.0,3,1,0,1,3,0.8482124074094577,0.961220597584234
115911.0,30,9,74.0,2,1,0,1,2,0.7981424612388586,0.6144468149954282
320048.0,6,1,65.0,2,1,0,1,1,0.7296789123517501,0.6441110756463453
101690.0,17,3,54.0,2,1,0,0,1,0.606049191225349,0.6437877343501748
292987.0,2,8,69.0,2,1,1,1,3,0.7593186894203874,0.6327930174563592
527241.0,23,1,92.0,3,1,1,0,1,1.0327763067132463,0.9661666134695179
147327.0,29,9,70.0,2,1,0,1,0,0.7549996254962176,0.6144468149954282
475679.0,19,7,83.0,3,1,1,0,1,0.9383888834481333,0.9719363891487371
699570.0,15,2,112.0,4,2,1,0,1,1.2382852544670908,1.2668140195768867
304403.0,2,8,97.0,3,1,1,0,0,1.0674480126634431,0.9491895261845387
677171.0,26,6,100.0,4,2,1,0,1,1.0950392737928678,1.2514951211835066
61459.0,34,0,25.0,1,1,0,0,1,0.2761557315020839,0.3172234836198508
361994.0,28,6,73.0,2,1,0,0,0,0.7993786698687936,0.6257475605917533
53580.0,30,9,27.0,1,1,1,1,3,0.2912141412628268,0.3072234074977141
743393.0,25,1,126.0,5,2,0,1,1,1.4144545070203156,1.6102776891158632
330960.0,14,6,49.0,1,1,1,0,2,0.5365692441585053,0.31287378029587665
351165.0,2,8,104.0,4,2,0,1,1,1.144480343474207,1.2655860349127184
361439.0,37,1,72.0,2,1,1,0,2,0.8082597182973231,0.6441110756463453
172411.0,29,9,109.0,4,2,0,0,1,1.1756422739869674,1.2288936299908564
417416.0,33,2,74.0,2,1,1,1,0,0.8181527574157564,0.6334070097884433
355319.0,21,6,69.0,2,1,1,0,3,0.7555770989170788,0.6257475605917533
658525.0,23,1,147.0,5,2,1,0,1,1.6501969248570347,1.6102776891158632
651257.0,28,6,126.0,5,2,1,0,1,1.3797494849790135,1.5643689014793831
630643.0,22,1,124.0,4,2,1,0,1,1.3920028481787232,1.2882221512926906
500757.0,9,8,110.0,4,2,1,1,1,1.210508055597719,1.2655860349127184
654647.0,14,6,107.0,4,2,1,1,3,1.1716920229583687,1.2514951211835066
728208.0,15,2,116.0,4,2,1,0,2,1.2825097278409154,1.2668140195768867
424058.0,5,8,121.0,4,2,1,0,3,1.331558861157491,1.2655860349127184
304249.0,39,2,63.0,2,1,1,0,2,0.6965354556377386,0.6334070097884433
200315.0,25,1,47.0,1,1,0,1,1,0.5276139827774193,0.32205553782317264
384947.0,0,2,63.0,2,1,1,0,2,0.6965354556377386,0.6334070097884433
480041.0,9,8,117.0,4,2,1,0,2,1.287540386408483,1.2655860349127184
377701.0,8,4,117.0,4,2,0,1,2,1.3058006798277177,1.2816274634456453
479232.0,0,2,81.0,3,1,1,0,1,0.8955455858199496,0.9501105146826649
964418.0,14,6,155.0,6,3,1,1,1,1.6973108743789451,1.8772426817752597
545149.0,37,1,121.0,4,2,1,0,0,1.3583253599163347,1.2882221512926906
702417.0,14,6,115.0,4,2,1,0,1,1.259295164861798,1.2514951211835066
242838.0,29,9,144.0,5,2,1,0,2,1.553142086735076,1.5361170374885704
207924.0,23,1,49.0,1,1,0,0,3,0.5500656416190116,0.32205553782317264
127120.0,31,5,28.0,1,1,1,0,3,0.31525975985035903,0.3246346555323591
384500.0,25,1,69.0,2,1,0,0,1,0.7745822300349348,0.6441110756463453
252753.0,4,7,35.0,1,1,1,0,0,0.39570615567089956,0.3239787963829124
929309.0,6,1,156.0,6,3,0,1,1,1.7512293896442002,1.9323332269390359
1211868.0,20,6,177.0,7,3,1,0,2,1.938219514613376,2.190116462071136
215648.0,11,3,123.0,4,2,1,0,0,1.380445380013295,1.2875754687003496
494284.0,2,8,150.0,6,3,0,0,0,1.6506928030877985,1.8983790523690773
384451.0,40,4,117.0,4,2,1,0,1,1.3058006798277177,1.2816274634456453
263097.0,35,4,94.0,3,1,1,0,1,1.0491048196906452,0.961220597584234
433478.0,39,2,78.0,3,1,1,0,2,0.8623772307895811,0.9501105146826649
191179.0,40,4,59.0,2,1,1,0,3,0.6584806846994474,0.6408137317228226
377776.0,25,1,76.0,3,1,1,0,0,0.8531630359805078,0.9661666134695179
326736.0,0,2,56.0,2,1,1,1,3,0.6191426272335454,0.6334070097884433
820356.0,26,6,131.0,5,2,1,0,3,1.434501448668657,1.5643689014793831
110115.0,12,9,68.0,2,1,0,0,2,0.733428207624897,0.6144468149954282
294581.0,14,6,47.0,1,1,1,0,1,0.5146684586826479,0.31287378029587665
96071.0,27,0,36.0,1,1,1,0,3,0.39766425336300076,0.3172234836198508
282964.0,22,1,63.0,2,1,1,0,1,0.7072272535101578,0.6441110756463453
815959.0,0,2,140.0,5,2,1,0,1,1.5478565680838634,1.5835175244711082
781422.0,28,6,115.0,4,2,1,0,0,1.259295164861798,1.2514951211835066
260534.0,5,8,61.0,2,1,1,1,3,0.6712817399223714,0.6327930174563592
219463.0,28,6,41.0,1,1,1,0,1,0.4489661022550758,0.31287378029587665
131305.0,38,5,32.0,1,1,0,0,1,0.3602968684004103,0.3246346555323591
341733.0,2,8,78.0,3,1,1,0,3,0.8583602576056553,0.9491895261845387
538227.0,2,8,120.0,4,2,0,0,0,1.3205542424702388,1.2655860349127184
372245.0,39,2,79.0,3,1,1,0,1,0.8734333491330373,0.9501105146826649
467025.0,39,2,85.0,3,1,0,0,1,0.9397700591937742,0.9501105146826649
237879.0,1,5,51.0,2,1,1,0,1,0.574223134013154,0.6492693110647182
148482.0,8,4,53.0,2,1,1,0,1,0.591516547272385,0.6408137317228226
171124.0,27,0,68.0,2,1,1,0,3,0.7511435896856682,0.6344469672397016
133278.0,36,3,70.0,2,1,1,1,1,0.7856193219587857,0.6437877343501748
114772.0,11,3,55.0,2,1,1,1,3,0.6172723243961887,0.6437877343501748
153764.0,17,3,82.0,3,1,1,0,1,0.9202969200088633,0.9656816015252621
346452.0,23,1,63.0,2,1,0,0,1,0.7072272535101578,0.6441110756463453
332075.0,29,9,154.0,6,3,0,0,3,1.6609991760916787,1.8433404449862845
